"type","public","latitude","longitude","city","province","region"
"unknown",NA,50.83228,4.290657,"Brussel","Brussels","Brussels"
"unknown",NA,50.8469241,4.3102093,"Brussel","Brussels","Brussels"
"unknown",NA,50.8246834,4.2737376,"Brussel","Brussels","Brussels"
"unknown",NA,50.8850554,4.4508877,"Diegem","Flemish Brabant","Flanders"
"unknown",NA,50.4531394,4.4866878,"Charleroi","Hainaut","Wallonia"
"unknown",NA,51.0060689,3.8795586,"Wetteren","East Flanders","Flanders"
"unknown",NA,50.828422,4.4070973,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4445989,3.8456443,"Wasmuel","Hainaut","Wallonia"
"unknown",NA,50.579923,4.0754712,"Soignies","Hainaut","Wallonia"
"unknown",NA,50.856144,4.3148706,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8432528,4.3678972,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.5742837,4.0932554,"Soignies","Hainaut","Wallonia"
"unknown",NA,51.1835512,3.0029416,"Oudenburg","West Flanders","Flanders"
"unknown",NA,50.3875775,5.0175705,"Sorinne-la-Longue","Namur","Wallonia"
"unknown",NA,51.1016965,4.1928839,"Bornem","Antwerp","Flanders"
"unknown",NA,50.9408585,4.7449818,"Rotselaar","Flemish Brabant","Flanders"
"unknown",NA,50.8566225,4.3101835,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4712477,4.6844167,"Jemeppe-sur-Sambre","Namur","Wallonia"
"unknown",NA,50.4554905,4.7036745,"Mornimont","Namur","Wallonia"
"unknown",NA,50.4738987,4.6720136,"Onoz","Namur","Wallonia"
"unknown",NA,50.4444833,4.6719559,"Ham-sur-Sambre","Namur","Wallonia"
"unknown",NA,50.5362912,4.2540707,"Seneffe","Hainaut","Wallonia"
"unknown",NA,50.8589631,3.1842106,"Gullegem","West Flanders","Flanders"
"unknown",NA,50.8580768,3.3974084,"Waregem","West Flanders","Flanders"
"unknown",NA,50.8620702,3.4272939,"Waregem","West Flanders","Flanders"
"unknown",NA,51.2659275,4.381065,"Antwerpen","Antwerp","Flanders"
"unknown",NA,50.892563,4.4006137,"Brussel","Brussels","Brussels"
"unknown",NA,50.7903411,4.4974667,"Overijse","Flemish Brabant","Flanders"
"unknown",NA,50.8464001,4.3596372,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4079794,4.1734511,"Binche","Hainaut","Wallonia"
"unknown",NA,50.8360787,4.1443166,"Lennik","Flemish Brabant","Flanders"
"unknown",NA,50.8809818,4.7086963,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,50.8496596,4.4351969,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4367612,4.2588753,"Carnières","Hainaut","Wallonia"
"unknown",NA,50.3788707,4.5672131,"Presles","Hainaut","Wallonia"
"unknown",NA,50.274007,5.6440502,"Manhay","Luxembourg","Wallonia"
"unknown",NA,51.2642465,4.3903404,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.0414295,3.7283772,"Gent","East Flanders","Flanders"
"unknown",NA,50.4276133,4.1903898,"Ressaix","Hainaut","Wallonia"
"unknown",NA,50.3519782,4.1168452,"Peissant","Hainaut","Wallonia"
"unknown",NA,50.6095616,4.127993,"Braine-le-Comte","Hainaut","Wallonia"
"unknown",NA,50.731093,3.2124511,"Mouscron","Hainaut","Wallonia"
"unknown",NA,50.5621571,4.7018823,"Gembloux","Namur","Wallonia"
"unknown",NA,50.5671196,4.694959,"Gembloux","Namur","Wallonia"
"unknown",NA,50.4486464,3.883355,"Jemappes","Hainaut","Wallonia"
"unknown",NA,50.4203445,4.2195883,"Leval-Trahegnies","Hainaut","Wallonia"
"unknown",NA,50.8594963,3.2236856,"Heule","West Flanders","Flanders"
"unknown",NA,50.7781854,4.6512162,"Archennes","Walloon Brabant","Wallonia"
"unknown",NA,49.8359383,5.7290178,"Martelange","Luxembourg","Wallonia"
"unknown",NA,51.0547538,4.4600227,"Mechelen","Antwerp","Flanders"
"unknown",NA,50.9157163,3.4455538,"Zulte","East Flanders","Flanders"
"unknown",NA,51.0340548,2.8661128,"Diksmuide","West Flanders","Flanders"
"unknown",NA,50.9354418,3.4662363,"Olsene","East Flanders","Flanders"
"unknown",NA,50.8612356,4.4297272,"Sint-Stevens-Woluwe","Flemish Brabant","Flanders"
"unknown",NA,50.810268,4.4068996,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4956514,5.0886819,"Seilles","Namur","Wallonia"
"unknown",NA,50.8337364,4.3799971,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.5978117,4.4909356,"Baisy-thy","Walloon Brabant","Wallonia"
"unknown",NA,50.8059252,4.3433856,"Brussel","Brussels","Brussels"
"unknown",NA,50.8107638,4.3035874,"Drogenbos","Flemish Brabant","Flanders"
"unknown",NA,50.956846,4.3102149,"Wolvertem","Flemish Brabant","Flanders"
"unknown",NA,51.0595838,5.2708151,"Koersel","Limburg","Flanders"
"unknown",NA,50.9827052,4.1478483,"Lebbeke","East Flanders","Flanders"
"unknown",NA,50.6279755,5.6140015,"GrivegnéeLiège)","Liege","Wallonia"
"unknown",NA,50.3069014,4.1540805,"Solre-sur-Sambre","Hainaut","Wallonia"
"unknown",NA,50.8534554,4.3586961,"Brussel","Brussels","Brussels"
"unknown",NA,50.8490405,4.356485,"Brussel","Brussels","Brussels"
"unknown",NA,50.8489502,4.3564421,"Brussel","Brussels","Brussels"
"unknown",NA,50.8664481,4.2452149,"Dilbeek","Flemish Brabant","Flanders"
"unknown",NA,50.875623,4.3855962,"Brussel","Brussels","Brussels"
"unknown",NA,50.9324783,4.0213062,"Aalst","East Flanders","Flanders"
"unknown",NA,50.8436316,4.3502948,"Brussel","Brussels","Brussels"
"unknown",NA,50.6857629,5.3709669,"Momalle","Liege","Wallonia"
"unknown",NA,50.5382632,3.647966,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.5298417,3.6995193,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.497244,3.7092001,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.5077549,3.7197048,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.5465765,3.7373035,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.5496117,3.733597,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.536967,3.6397656,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.5248378,3.6481633,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.5206108,3.6803519,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.51868,3.67908,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.5264749,3.6898606,"Beloeil","Hainaut","Wallonia"
"unknown",NA,50.3374128,6.0866462,"Amel","Liege","Wallonia"
"unknown",NA,50.3948612,4.7077358,"Fosses-la-Ville","Namur","Wallonia"
"unknown",NA,50.3948612,4.7077358,"Fosses-la-Ville","Namur","Wallonia"
"unknown",NA,50.9870329,4.8474988,"Aarschot","Flemish Brabant","Flanders"
"unknown",NA,50.4424678,3.8464981,"Wasmuel","Hainaut","Wallonia"
"unknown",NA,50.6861236,4.2233922,"Tubize","Walloon Brabant","Wallonia"
"unknown",NA,50.4755052,4.8404626,"Saint-Servais","Namur","Wallonia"
"unknown",NA,51.1563774,4.3673405,"Wilrijk","Antwerp","Flanders"
"unknown",NA,50.7983051,3.1236316,"Lauwe","West Flanders","Flanders"
"unknown",NA,51.1945567,4.4626515,"Deurne","Antwerp","Flanders"
"unknown",NA,51.0253202,5.3167102,"Zolder","Limburg","Flanders"
"unknown",NA,50.90024,4.4859439,"Zaventem","Flemish Brabant","Flanders"
"unknown",NA,50.619739,5.5921569,"Liège","Liege","Wallonia"
"unknown",NA,51.1384249,2.717455,"Nieuwpoort","West Flanders","Flanders"
"unknown",NA,50.9492425,3.1295561,"Roeselare","West Flanders","Flanders"
"unknown",NA,50.9276448,3.157939,"Roeselare","West Flanders","Flanders"
"unknown",NA,50.9298593,5.3932508,"Diepenbeek","Limburg","Flanders"
"unknown",NA,51.2148971,5.2597441,"Lommel","Limburg","Flanders"
"unknown",NA,51.2451008,5.2549018,"Lommel","Limburg","Flanders"
"unknown",NA,50.8637332,4.3590301,"Brussel","Brussels","Brussels"
"unknown",NA,51.1475289,5.3983766,"Hechtel","Limburg","Flanders"
"unknown",NA,50.9131081,3.4520284,"Zulte","East Flanders","Flanders"
"unknown",NA,51.1305248,3.3319173,"Beernem","West Flanders","Flanders"
"unknown",NA,50.8830597,3.8886622,"Herzele","East Flanders","Flanders"
"unknown",NA,50.7905141,4.4184933,"Brussel","Brussels","Brussels"
"unknown",NA,50.7905141,4.4184933,"Brussel","Brussels","Brussels"
"unknown",NA,50.7905141,4.4184933,"Brussel","Brussels","Brussels"
"unknown",NA,50.7905141,4.4184933,"Brussel","Brussels","Brussels"
"unknown",NA,51.0088824,4.0079995,"Berlare","East Flanders","Flanders"
"unknown",NA,50.8810681,3.271653,"Hulste","West Flanders","Flanders"
"unknown",NA,50.86137,3.1346853,"Ledegem","West Flanders","Flanders"
"unknown",NA,50.4799581,4.1928925,"La","Hainaut","Wallonia"
"unknown",NA,50.3502973,4.4123692,"Jamioulx","Hainaut","Wallonia"
"unknown",NA,50.7190722,4.4143892,"Waterloo","Walloon Brabant","Wallonia"
"unknown",NA,50.8328928,4.090936,"Onze-Lieve-Vrouw-Lombeek","Flemish Brabant","Flanders"
"unknown",NA,50.7214488,4.6089604,"Wavre","Walloon Brabant","Wallonia"
"unknown",NA,50.5805176,5.5076822,"Jemeppe-sur-Meuse","Liege","Wallonia"
"unknown",NA,50.8564173,4.4335736,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.4661557,4.8385975,"Namur","Namur","Wallonia"
"unknown",NA,50.4137866,4.1590361,"Waudrez","Hainaut","Wallonia"
"unknown",NA,51.1823046,4.3338392,"Hoboken","Antwerp","Flanders"
"unknown",NA,50.8464388,4.3693167,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.7309522,3.3240327,"Dottignies","Hainaut","Wallonia"
"unknown",NA,51.2299448,4.4160739,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.2162156,4.4107747,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.2196237,4.4121547,"Antwerpen","Antwerp","Flanders"
"unknown",NA,51.23017,4.4139014,"Antwerpen","Antwerp","Flanders"
"unknown",NA,50.7297536,4.5043293,"Genval","Walloon Brabant","Wallonia"
"unknown",NA,50.7893479,4.6699855,"Nethen","Walloon Brabant","Wallonia"
"unknown",NA,50.4502778,4.4278099,"Lodelinsart","Hainaut","Wallonia"
"unknown",NA,50.9533551,3.4906918,"MachelenO.-Vl.)","East Flanders","Flanders"
"unknown",NA,50.8899119,4.457862,"Zaventem","Flemish Brabant","Flanders"
"unknown",NA,50.9412385,4.4007309,"Grimbergen","Flemish Brabant","Flanders"
"unknown",NA,50.5615995,4.6962141,"Gembloux","Namur","Wallonia"
"unknown",NA,50.7223082,5.5710329,"Fexhe-Slins","Liege","Wallonia"
"unknown",NA,50.6631175,5.185208,"Ligney","Liege","Wallonia"
"unknown",NA,49.6753209,5.8242786,"Arlon","Luxembourg","Wallonia"
"unknown",NA,50.9948931,3.2668655,"Pittem","West Flanders","Flanders"
"unknown",NA,51.2635605,5.4744035,"Hamont-Achel","Limburg","Flanders"
"unknown",NA,50.6700652,5.2849935,"Bovenistier","Liege","Wallonia"
"unknown",NA,50.8324776,4.3574737,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.3539541,4.0591733,"RouveroyHt.)","Hainaut","Wallonia"
"unknown",NA,51.1215044,4.3707516,"Schelle","Antwerp","Flanders"
"unknown",NA,51.1215044,4.3707516,"Schelle","Antwerp","Flanders"
"unknown",NA,51.2028232,3.1901172,"Sint-Andries","West Flanders","Flanders"
"unknown",NA,51.1866687,4.83893,"Herentals","Antwerp","Flanders"
"unknown",NA,51.1901673,3.2000633,"Brugge","West Flanders","Flanders"
"unknown",NA,51.1986336,4.4181679,"Berchem","Antwerp","Flanders"
"unknown",NA,50.5438654,4.5568606,"Marbais","Walloon Brabant","Wallonia"
"unknown",NA,50.7383516,4.5821244,"Wavre","Walloon Brabant","Wallonia"
"unknown",NA,50.5571387,5.0166355,"Fernelmont","Namur","Wallonia"
"unknown",NA,50.6218174,4.3259547,"Nivelles","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.6969022,4.3538379,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,50.9378196,5.3727904,"Hasselt","Limburg","Flanders"
"unknown",NA,50.548647,5.856243,"Theux","Liege","Wallonia"
"unknown",NA,50.4276536,4.1319242,"Péronnes-lez-Binche","Hainaut","Wallonia"
"unknown",NA,50.4927353,5.0478818,"Andenne","Namur","Wallonia"
"unknown",NA,50.6116824,3.425621,"Warchin","Hainaut","Wallonia"
"unknown",NA,50.6099112,5.5070891,"Seraing","Liege","Wallonia"
"unknown",NA,50.6974466,4.3222606,"Braine-l Alleud","Walloon Brabant","Wallonia"
"unknown",NA,51.1035684,5.4481337,"Peer","Limburg","Flanders"
"unknown",NA,51.2120726,5.2609716,"Lommel","Limburg","Flanders"
"unknown",NA,51.1676255,4.7909611,"Herentals","Antwerp","Flanders"
"unknown",NA,50.4773456,3.841054,"Ghlin","Hainaut","Wallonia"
"unknown",NA,50.4360832,3.9329574,"Cuesmes","Hainaut","Wallonia"
"unknown",NA,51.1313909,4.3269661,"Hemiksem","Antwerp","Flanders"
"unknown",NA,50.7538881,5.6003856,"Bassenge","Liege","Wallonia"
"unknown",NA,50.5346956,5.8722639,"Theux","Liege","Wallonia"
"unknown",NA,50.8245782,4.2692745,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.453671,4.4525736,"Jumet","Hainaut","Wallonia"
"unknown",NA,50.6231418,3.774713,"Ath","Hainaut","Wallonia"
"unknown",NA,50.6231418,3.774713,"Ath","Hainaut","Wallonia"
"unknown",NA,50.6231418,3.774713,"Ath","Hainaut","Wallonia"
"unknown",NA,51.2805456,4.4302736,"EkerenAntwerpen)","Antwerp","Flanders"
"unknown",NA,51.2805456,4.4302736,"EkerenAntwerpen)","Antwerp","Flanders"
"unknown",NA,51.2805456,4.4302736,"EkerenAntwerpen)","Antwerp","Flanders"
"unknown",NA,50.5614142,4.9052891,"LeuzeNam.)","Namur","Wallonia"
"unknown",NA,51.155958,4.3784068,"Wilrijk","Antwerp","Flanders"
"unknown",NA,50.7082206,4.1736599,"Saintes","Walloon Brabant","Wallonia"
"unknown",NA,50.9414436,4.0411502,"Aalst","East Flanders","Flanders"
"unknown",NA,50.487415,5.0950971,"Andenne","Namur","Wallonia"
"unknown",NA,50.5351717,5.2432723,"Huy","Liege","Wallonia"
"unknown",NA,50.5425477,5.3067227,"Amay","Liege","Wallonia"
"unknown",NA,50.5141829,5.2398157,"Huy","Liege","Wallonia"
"unknown",NA,50.5141829,5.2398157,"Huy","Liege","Wallonia"
"unknown",NA,50.5151448,5.2395977,"Huy","Liege","Wallonia"
"unknown",NA,50.5141829,5.2398157,"Huy","Liege","Wallonia"
"unknown",NA,51.2058768,3.2257989,"Brugge","West Flanders","Flanders"
"unknown",NA,51.2042131,3.2240564,"Brugge","West Flanders","Flanders"
"unknown",NA,51.208228,3.2270957,"Brugge","West Flanders","Flanders"
"unknown",NA,51.2083048,3.2247793,"Brugge","West Flanders","Flanders"
"unknown",NA,50.921771,4.0010548,"Nieuwerkerken","East Flanders","Flanders"
"unknown",NA,50.4751349,5.6711457,"Aywaille","Liege","Wallonia"
"unknown",NA,50.5135668,5.6635261,"Sprimont","Liege","Wallonia"
"unknown",NA,50.8514454,4.351509,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.8514454,4.351509,"Bruxelles","Brussels","Brussels"
"unknown",NA,50.0296135,5.5575287,"Sainte-Ode","Luxembourg","Wallonia"
"unknown",NA,50.4343892,4.613076,"Tamines","Namur","Wallonia"
"unknown",NA,50.3380224,4.5282906,"Gerpinnes","Hainaut","Wallonia"
"unknown",NA,49.6853455,5.8011337,"Arlon","Luxembourg","Wallonia"
"unknown",NA,51.2616958,4.7949318,"Wechelderzande","Antwerp","Flanders"
"unknown",NA,51.290078,4.6968934,"Malle","Antwerp","Flanders"
"unknown",NA,50.5965112,3.6238648,"Leuze-en-Hainaut","Hainaut","Wallonia"
"unknown",NA,50.9133186,4.0209775,"NieuwerkerkenAalst)","East Flanders","Flanders"
"unknown",NA,50.8600093,4.3458677,"Brussel","Brussels","Brussels"
"unknown",NA,50.8608035,4.3466239,"Brussel","Brussels","Brussels"
"unknown",NA,51.0215583,3.6866691,"Gent","East Flanders","Flanders"
"unknown",NA,50.885645,4.6775291,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,50.8791637,4.716279,"Leuven","Flemish Brabant","Flanders"
"unknown",NA,50.4067688,3.7562951,"Dour","Hainaut","Wallonia"
"unknown",NA,50.6218174,4.3259547,"Nivelles","Walloon Brabant","Wallonia"
"unknown",NA,50.4505323,4.8865227,"JambesNamur)","Namur","Wallonia"
"unknown",NA,50.6096306,5.8549494,"Dison","Liege","Wallonia"
"unknown",NA,50.608412,5.8545151,"Dison","Liege","Wallonia"
"unknown",NA,50.9565066,5.5200792,"Genk","Limburg","Flanders"
"unknown",NA,50.931035,5.3977559,"Diepenbeek","Limburg","Flanders"
"unknown",NA,50.7099626,4.1731769,"Tubize","Walloon Brabant","Wallonia"
"unknown",NA,50.9171813,5.3279968,"Hasselt","Limburg","Flanders"
"unknown",NA,50.9430137,5.1607979,"Herk-de-Stad","Limburg","Flanders"
"unknown",NA,50.9329799,3.6428882,"Asper","East Flanders","Flanders"
"unknown",NA,50.4775223,4.1908449,"La","Hainaut","Wallonia"
"unknown",NA,51.0220115,4.4864902,"Mechelen","Antwerp","Flanders"
"unknown",NA,51.069276,5.1442007,"Tessenderlo","Limburg","Flanders"
"unknown",NA,50.8765487,2.8835279,"Ieper","West Flanders","Flanders"
"unknown",NA,50.8765487,2.8835279,"Ieper","West Flanders","Flanders"
"unknown",NA,50.8765487,2.8835279,"Ieper","West Flanders","Flanders"
"unknown",NA,50.8765487,2.8835279,"Ieper","West Flanders","Flanders"
"unknown",NA,50.8648647,3.8100132,"Zottegem","East Flanders","Flanders"
"unknown",NA,50.8639495,3.8068517,"Zottegem","East Flanders","Flanders"
"unknown",NA,51.0676168,3.7046058,"Gent","East Flanders","Flanders"
"unknown",NA,50.786943,4.274474,"Sint-Pieters-Leeuw","Flemish Brabant","Flanders"
"unknown",NA,50.2383823,4.9075112,"Ciney","Namur","Wallonia"
"unknown",NA,50.2669054,5.1084967,"Leignon","Namur","Wallonia"
"unknown",NA,50.2557308,5.1320133,"Ciney","Namur","Wallonia"
"unknown",NA,50.4170556,4.4462445,"Charleroi","Hainaut","Wallonia"
"unknown",NA,50.4170556,4.4462445,"Charleroi","Hainaut","Wallonia"
"unknown",NA,50.8470794,4.3602386,"Brussel","Brussels","Brussels"
"unknown",NA,50.8772394,4.3841668,"Bruxelles","Brussels","Brussels"
"unknown",NA,51.002403,3.8757372,"Massemen","East Flanders","Flanders"
"unknown",NA,51.002403,3.8757372,"Massemen","East Flanders","Flanders"
"unknown",NA,51.3099616,3.1888321,"Zeebrugge","West Flanders","Flanders"
"unknown",NA,50.4435766,3.819246,"Saint-Ghislain","Hainaut","Wallonia"
"unknown",NA,50.7766946,4.12184,"Gooik","Flemish Brabant","Flanders"
"unknown",NA,50.8184258,3.3357358,"Zwevegem","West Flanders","Flanders"
"unknown",NA,51.2532026,5.4796561,"Hamont-Achel","Limburg","Flanders"
"unknown",NA,51.185496,3.2268443,"Brugge","West Flanders","Flanders"
"unknown",NA,50.7094873,4.9990815,"Orp-le-Grand","Walloon Brabant","Wallonia"
"unknown",NA,50.7667527,3.3908586,"Moen","West Flanders","Flanders"
"unknown",NA,50.8466517,4.3568488,"Brussel","Brussels","Brussels"
"unknown",NA,50.8466517,4.3568488,"Brussel","Brussels","Brussels"
"unknown",NA,50.8466517,4.3568488,"Brussel","Brussels","Brussels"
"unknown",NA,51.0425998,5.1717292,"Paal","Limburg","Flanders"
"unknown",NA,51.0479656,5.2253203,"Beringen","Limburg","Flanders"
"unknown",NA,51.0891184,5.221784,"Beverlo","Limburg","Flanders"
"unknown",NA,51.0561339,5.275056,"Koersel","Limburg","Flanders"
"unknown",NA,51.0402108,3.3943416,"Ruiselede","West Flanders","Flanders"
"unknown",NA,51.1066594,4.3288608,"Niel","Antwerp","Flanders"
"unknown",NA,51.208557,3.2228635,"Brugge","West Flanders","Flanders"
"unknown",NA,51.2120173,3.2260492,"Brugge","West Flanders","Flanders"
"unknown",NA,51.0228443,4.5459761,"Bonheiden","Antwerp","Flanders"
"unknown",NA,50.972675,5.5212269,"Genk","Limburg","Flanders"
"unknown",NA,50.4390491,4.8647813,"JambesNamur)","Namur","Wallonia"
"unknown",NA,50.5162877,4.8745036,"Daussoulx","Namur","Wallonia"
"unknown",NA,50.4620377,4.8554812,"JambesNamur)","Namur","Wallonia"
